"q_c_seed","aa","l1","l2","l3","tau","cdist","mse"
"5","2.4","0.3","1.5","1","0.5","1.833333","22.66913"
"1","2.4","0.4","1.5","1","0.5","1.833333","22.66913"
"2","2.4","0.4","1.5","1","0.5","1.833333","22.66913"
"3","2.4","0.4","1.5","1","0.5","1.833333","22.66913"
"4","2.4","0.4","1.5","1","0.5","1.833333","22.66913"
"5","2.4","0.4","1.5","1","0.5","1.833333","22.66913"
"1","2.4","0.5","1.5","1","0.5","1.833333","22.66913"
"2","2.4","0.5","1.5","1","0.5","1.833333","22.66913"
"3","2.4","0.5","1.5","1","0.5","1.833333","22.66913"
"4","2.4","0.5","1.5","1","0.5","1.833333","22.66913"
"5","2.4","0.5","1.5","1","0.5","1.833333","22.66913"
"1","2.4","0.1","2","1","0.5","1.592129","14.10179"
"2","2.4","0.1","2","1","0.5","1.566156","13.63436"
"3","2.4","0.1","2","1","0.5","1.782653","16.91804"
"4","2.4","0.1","2","1","0.5","1.566222","13.6302"
"5","2.4","0.1","2","1","0.5","1.77669","16.79358"
"1","2.4","0.2","2","1","0.5","1.500484","15.04647"
"2","2.4","0.2","2","1","0.5","1.515053","14.94799"
"3","2.4","0.2","2","1","0.5","1.577159","15.54261"
"4","2.4","0.2","2","1","0.5","1.788229","19.98078"
"5","2.4","0.2","2","1","0.5","1.83484","19.91871"
"1","2.4","0.3","2","1","0.5","1.833333","22.66913"
"2","2.4","0.3","2","1","0.5","1.833333","22.66913"
"3","2.4","0.3","2","1","0.5","1.833333","22.66913"
"4","2.4","0.3","2","1","0.5","1.833333","22.66913"
"5","2.4","0.3","2","1","0.5","1.833333","22.66913"
"1","2.4","0.4","2","1","0.5","1.833333","22.66913"
"2","2.4","0.4","2","1","0.5","1.833333","22.66913"
"3","2.4","0.4","2","1","0.5","1.833333","22.66913"
"4","2.4","0.4","2","1","0.5","1.833333","22.66913"
"5","2.4","0.4","2","1","0.5","1.833333","22.66913"
"1","2.4","0.5","2","1","0.5","1.833333","22.66913"
"2","2.4","0.5","2","1","0.5","1.833333","22.66913"
"3","2.4","0.5","2","1","0.5","1.833333","22.66913"
"4","2.4","0.5","2","1","0.5","1.833333","22.66913"
"5","2.4","0.5","2","1","0.5","1.833333","22.66913"
"1","2.4","0.1","0","1.5","0.5","1.523811","2.044575"
"2","2.4","0.1","0","1.5","0.5","1.451149","2.121633"
"3","2.4","0.1","0","1.5","0.5","1.470215","2.797781"
"4","2.4","0.1","0","1.5","0.5","1.523759","2.055244"
"5","2.4","0.1","0","1.5","0.5","1.470212","2.797782"
"1","2.4","0.2","0","1.5","0.5","1.600837","3.409291"
"2","2.4","0.2","0","1.5","0.5","1.181027","4.609316"
"3","2.4","0.2","0","1.5","0.5","1.181027","4.628085"
"4","2.4","0.2","0","1.5","0.5","1.600837","3.409291"
"5","2.4","0.2","0","1.5","0.5","1.181027","4.628085"
"1","2.4","0.3","0","1.5","0.5","1.833333","22.66913"
"2","2.4","0.3","0","1.5","0.5","1.833333","22.66913"
"3","2.4","0.3","0","1.5","0.5","1.833333","22.66913"
"4","2.4","0.3","0","1.5","0.5","1.833333","22.66913"
"5","2.4","0.3","0","1.5","0.5","1.833333","22.66913"
"1","2.4","0.4","0","1.5","0.5","1.833333","22.66913"
"2","2.4","0.4","0","1.5","0.5","1.833333","22.66913"
"3","2.4","0.4","0","1.5","0.5","1.833333","22.66913"
"4","2.4","0.4","0","1.5","0.5","1.833333","22.66913"
"5","2.4","0.4","0","1.5","0.5","1.833333","22.66913"
"1","2.4","0.5","0","1.5","0.5","1.833333","22.66913"
"2","2.4","0.5","0","1.5","0.5","1.833333","22.66913"
"3","2.4","0.5","0","1.5","0.5","1.833333","22.66913"
"4","2.4","0.5","0","1.5","0.5","1.833333","22.66913"
"5","2.4","0.5","0","1.5","0.5","1.833333","22.66913"
"1","2.4","0.1","0.5","1.5","0.5","1.625976","6.990247"
"2","2.4","0.1","0.5","1.5","0.5","1.479413","4.205989"
"3","2.4","0.1","0.5","1.5","0.5","1.399217","3.726949"
"4","2.4","0.1","0.5","1.5","0.5","1.617059","6.673936"
"5","2.4","0.1","0.5","1.5","0.5","1.35523","3.74506"
"1","2.4","0.2","0.5","1.5","0.5","1.244618","4.459282"
"2","2.4","0.2","0.5","1.5","0.5","1.181027","4.609316"
"3","2.4","0.2","0.5","1.5","0.5","1.181027","4.628085"
"4","2.4","0.2","0.5","1.5","0.5","1.245345","4.45869"
"5","2.4","0.2","0.5","1.5","0.5","1.181027","4.628085"
"1","2.4","0.3","0.5","1.5","0.5","1.833333","22.66913"
"2","2.4","0.3","0.5","1.5","0.5","1.833333","22.66913"
"3","2.4","0.3","0.5","1.5","0.5","1.833333","22.66913"
"4","2.4","0.3","0.5","1.5","0.5","1.833333","22.66913"
"5","2.4","0.3","0.5","1.5","0.5","1.833333","22.66913"
"1","2.4","0.4","0.5","1.5","0.5","1.833333","22.66913"
"2","2.4","0.4","0.5","1.5","0.5","1.833333","22.66913"
"3","2.4","0.4","0.5","1.5","0.5","1.833333","22.66913"
"4","2.4","0.4","0.5","1.5","0.5","1.833333","22.66913"
"5","2.4","0.4","0.5","1.5","0.5","1.833333","22.66913"
"1","2.4","0.5","0.5","1.5","0.5","1.833333","22.66913"
"2","2.4","0.5","0.5","1.5","0.5","1.833333","22.66913"
"3","2.4","0.5","0.5","1.5","0.5","1.833333","22.66913"
"4","2.4","0.5","0.5","1.5","0.5","1.833333","22.66913"
"5","2.4","0.5","0.5","1.5","0.5","1.833333","22.66913"
"1","2.4","0.1","1","1.5","0.5","1.880919","17.28017"
"2","2.4","0.1","1","1.5","0.5","1.786297","15.55626"
"3","2.4","0.1","1","1.5","0.5","1.892737","17.65177"
"4","2.4","0.1","1","1.5","0.5","1.836028","17.34761"
"5","2.4","0.1","1","1.5","0.5","1.822498","17.03917"
"1","2.4","0.2","1","1.5","0.5","1.6779","16.84079"
"2","2.4","0.2","1","1.5","0.5","1.74602","17.67201"
"3","2.4","0.2","1","1.5","0.5","1.761221","18.25113"
"4","2.4","0.2","1","1.5","0.5","1.490464","6.964255"
"5","2.4","0.2","1","1.5","0.5","1.717792","17.48625"
"1","2.4","0.3","1","1.5","0.5","1.833333","22.66913"
"2","2.4","0.3","1","1.5","0.5","1.833333","22.66913"
"3","2.4","0.3","1","1.5","0.5","1.833333","22.66913"
"4","2.4","0.3","1","1.5","0.5","1.833333","22.66913"
"5","2.4","0.3","1","1.5","0.5","1.833333","22.66913"
"1","2.4","0.4","1","1.5","0.5","1.833333","22.66913"
"2","2.4","0.4","1","1.5","0.5","1.833333","22.66913"
"3","2.4","0.4","1","1.5","0.5","1.833333","22.66913"
"4","2.4","0.4","1","1.5","0.5","1.833333","22.66913"
"5","2.4","0.4","1","1.5","0.5","1.833333","22.66913"
"1","2.4","0.5","1","1.5","0.5","1.833333","22.66913"
"2","2.4","0.5","1","1.5","0.5","1.833333","22.66913"
"3","2.4","0.5","1","1.5","0.5","1.833333","22.66913"
"4","2.4","0.5","1","1.5","0.5","1.833333","22.66913"
"5","2.4","0.5","1","1.5","0.5","1.833333","22.66913"
"1","2.4","0.1","1.5","1.5","0.5","1.715668","14.95362"
"2","2.4","0.1","1.5","1.5","0.5","1.716049","15.5627"
"3","2.4","0.1","1.5","1.5","0.5","1.934382","18.57982"
"4","2.4","0.1","1.5","1.5","0.5","1.718457","15.23787"
"5","2.4","0.1","1.5","1.5","0.5","1.937881","18.63193"
"1","2.4","0.2","1.5","1.5","0.5","1.741182","18.38772"
"2","2.4","0.2","1.5","1.5","0.5","1.519","14.38595"
"3","2.4","0.2","1.5","1.5","0.5","1.516748","14.92858"
"4","2.4","0.2","1.5","1.5","0.5","1.644251","16.94869"
"5","2.4","0.2","1.5","1.5","0.5","1.534464","13.92153"
"1","2.4","0.3","1.5","1.5","0.5","1.833333","22.66913"
"2","2.4","0.3","1.5","1.5","0.5","1.833333","22.66913"
"3","2.4","0.3","1.5","1.5","0.5","1.833333","22.66913"
"4","2.4","0.3","1.5","1.5","0.5","1.833333","22.66913"
"5","2.4","0.3","1.5","1.5","0.5","1.833333","22.66913"
"1","2.4","0.4","1.5","1.5","0.5","1.833333","22.66913"
"2","2.4","0.4","1.5","1.5","0.5","1.833333","22.66913"
"3","2.4","0.4","1.5","1.5","0.5","1.833333","22.66913"
"4","2.4","0.4","1.5","1.5","0.5","1.833333","22.66913"
"5","2.4","0.4","1.5","1.5","0.5","1.833333","22.66913"
"1","2.4","0.5","1.5","1.5","0.5","1.833333","22.66913"
"2","2.4","0.5","1.5","1.5","0.5","1.833333","22.66913"
"3","2.4","0.5","1.5","1.5","0.5","1.833333","22.66913"
"4","2.4","0.5","1.5","1.5","0.5","1.833333","22.66913"
"5","2.4","0.5","1.5","1.5","0.5","1.833333","22.66913"
"1","2.4","0.1","2","1.5","0.5","1.602638","14.19078"
"2","2.4","0.1","2","1.5","0.5","1.679458","15.05625"
"3","2.4","0.1","2","1.5","0.5","1.775177","16.55456"
"4","2.4","0.1","2","1.5","0.5","1.623838","14.13089"
"5","2.4","0.1","2","1.5","0.5","1.757763","16.189"
"1","2.4","0.2","2","1.5","0.5","1.416649","12.84667"
"2","2.4","0.2","2","1.5","0.5","1.536325","15.20343"
"3","2.4","0.2","2","1.5","0.5","1.496448","14.71566"
"4","2.4","0.2","2","1.5","0.5","1.497373","12.85265"
"5","2.4","0.2","2","1.5","0.5","1.802383","19.3514"
"1","2.4","0.3","2","1.5","0.5","1.833333","22.66913"
"2","2.4","0.3","2","1.5","0.5","1.833333","22.66913"
"3","2.4","0.3","2","1.5","0.5","1.833333","22.66913"
"4","2.4","0.3","2","1.5","0.5","1.833333","22.66913"
"5","2.4","0.3","2","1.5","0.5","1.833333","22.66913"
"1","2.4","0.4","2","1.5","0.5","1.833333","22.66913"
"2","2.4","0.4","2","1.5","0.5","1.833333","22.66913"
"3","2.4","0.4","2","1.5","0.5","1.833333","22.66913"
"4","2.4","0.4","2","1.5","0.5","1.833333","22.66913"
"5","2.4","0.4","2","1.5","0.5","1.833333","22.66913"
"1","2.4","0.5","2","1.5","0.5","1.833333","22.66913"
"2","2.4","0.5","2","1.5","0.5","1.833333","22.66913"
"3","2.4","0.5","2","1.5","0.5","1.833333","22.66913"
"4","2.4","0.5","2","1.5","0.5","1.833333","22.66913"
"5","2.4","0.5","2","1.5","0.5","1.833333","22.66913"
"1","2.4","0.1","0","2","0.5","1.523811","2.044575"
"2","2.4","0.1","0","2","0.5","1.451149","2.121633"
"3","2.4","0.1","0","2","0.5","1.470215","2.797781"
"4","2.4","0.1","0","2","0.5","1.523759","2.055244"
"5","2.4","0.1","0","2","0.5","1.470212","2.797782"
"1","2.4","0.2","0","2","0.5","1.600837","3.409291"
"2","2.4","0.2","0","2","0.5","1.181027","4.609316"
"3","2.4","0.2","0","2","0.5","1.181027","4.628085"
"4","2.4","0.2","0","2","0.5","1.600837","3.409291"
"5","2.4","0.2","0","2","0.5","1.181027","4.628085"
"1","2.4","0.3","0","2","0.5","1.833333","22.66913"
"2","2.4","0.3","0","2","0.5","1.833333","22.66913"
"3","2.4","0.3","0","2","0.5","1.833333","22.66913"
"4","2.4","0.3","0","2","0.5","1.833333","22.66913"
"5","2.4","0.3","0","2","0.5","1.833333","22.66913"
"1","2.4","0.4","0","2","0.5","1.833333","22.66913"
"2","2.4","0.4","0","2","0.5","1.833333","22.66913"
"3","2.4","0.4","0","2","0.5","1.833333","22.66913"
"4","2.4","0.4","0","2","0.5","1.833333","22.66913"
"5","2.4","0.4","0","2","0.5","1.833333","22.66913"
"1","2.4","0.5","0","2","0.5","1.833333","22.66913"
"2","2.4","0.5","0","2","0.5","1.833333","22.66913"
"3","2.4","0.5","0","2","0.5","1.833333","22.66913"
"4","2.4","0.5","0","2","0.5","1.833333","22.66913"
"5","2.4","0.5","0","2","0.5","1.833333","22.66913"
"1","2.4","0.1","0.5","2","0.5","1.611778","6.618895"
"2","2.4","0.1","0.5","2","0.5","1.479415","4.205998"
"3","2.4","0.1","0.5","2","0.5","1.399732","3.726701"
"4","2.4","0.1","0.5","2","0.5","1.608397","6.629196"
"5","2.4","0.1","0.5","2","0.5","1.415408","3.724675"
"1","2.4","0.2","0.5","2","0.5","1.411179","4.575817"
"2","2.4","0.2","0.5","2","0.5","1.181027","4.601076"
"3","2.4","0.2","0.5","2","0.5","1.181027","4.628085"
"4","2.4","0.2","0.5","2","0.5","1.245372","4.455062"
"5","2.4","0.2","0.5","2","0.5","1.181027","4.618686"
"1","2.4","0.3","0.5","2","0.5","1.833333","22.66913"
"2","2.4","0.3","0.5","2","0.5","1.833333","22.66913"
"3","2.4","0.3","0.5","2","0.5","1.833333","22.66913"
"4","2.4","0.3","0.5","2","0.5","1.833333","22.66913"
"5","2.4","0.3","0.5","2","0.5","1.833333","22.66913"
"1","2.4","0.4","0.5","2","0.5","1.833333","22.66913"
"2","2.4","0.4","0.5","2","0.5","1.833333","22.66913"
"3","2.4","0.4","0.5","2","0.5","1.833333","22.66913"
"4","2.4","0.4","0.5","2","0.5","1.833333","22.66913"
"5","2.4","0.4","0.5","2","0.5","1.833333","22.66913"
"1","2.4","0.5","0.5","2","0.5","1.833333","22.66913"
"2","2.4","0.5","0.5","2","0.5","1.833333","22.66913"
"3","2.4","0.5","0.5","2","0.5","1.833333","22.66913"
"4","2.4","0.5","0.5","2","0.5","1.833333","22.66913"
"5","2.4","0.5","0.5","2","0.5","1.833333","22.66913"
"1","2.4","0.1","1","2","0.5","1.971968","19.07255"
"2","2.4","0.1","1","2","0.5","1.781168","16.74226"
"3","2.4","0.1","1","2","0.5","1.811938","16.8768"
"4","2.4","0.1","1","2","0.5","1.86709","17.62559"
"5","2.4","0.1","1","2","0.5","1.725643","15.01901"
"1","2.4","0.2","1","2","0.5","1.681921","17.10527"
"2","2.4","0.2","1","2","0.5","1.655155","17.08191"
"3","2.4","0.2","1","2","0.5","1.74217","17.14079"
"4","2.4","0.2","1","2","0.5","1.598287","16.08488"
"5","2.4","0.2","1","2","0.5","1.600907","15.21236"
"1","2.4","0.3","1","2","0.5","1.833333","22.66913"
"2","2.4","0.3","1","2","0.5","1.833333","22.66913"
"3","2.4","0.3","1","2","0.5","1.833333","22.66913"
"4","2.4","0.3","1","2","0.5","1.833333","22.66913"
"5","2.4","0.3","1","2","0.5","1.833333","22.66913"
"1","2.4","0.4","1","2","0.5","1.833333","22.66913"
"2","2.4","0.4","1","2","0.5","1.833333","22.66913"
"3","2.4","0.4","1","2","0.5","1.833333","22.66913"
"4","2.4","0.4","1","2","0.5","1.833333","22.66913"
"5","2.4","0.4","1","2","0.5","1.833333","22.66913"
"1","2.4","0.5","1","2","0.5","1.833333","22.66913"
"2","2.4","0.5","1","2","0.5","1.833333","22.66913"
"3","2.4","0.5","1","2","0.5","1.833333","22.66913"
"4","2.4","0.5","1","2","0.5","1.833333","22.66913"
"5","2.4","0.5","1","2","0.5","1.833333","22.66913"
"1","2.4","0.1","1.5","2","0.5","1.653771","14.82571"
"2","2.4","0.1","1.5","2","0.5","1.61115","14.3781"
"3","2.4","0.1","1.5","2","0.5","1.891882","17.96116"
"4","2.4","0.1","1.5","2","0.5","1.650363","14.65308"
"5","2.4","0.1","1.5","2","0.5","1.741082","15.19652"
"1","2.4","0.2","1.5","2","0.5","1.597618","16.04726"
"2","2.4","0.2","1.5","2","0.5","1.619424","15.83302"
"3","2.4","0.2","1.5","2","0.5","1.620373","15.8479"
"4","2.4","0.2","1.5","2","0.5","1.618106","15.28168"
"5","2.4","0.2","1.5","2","0.5","1.837858","18.87323"
"1","2.4","0.3","1.5","2","0.5","1.833333","22.66913"
"2","2.4","0.3","1.5","2","0.5","1.833333","22.66913"
"3","2.4","0.3","1.5","2","0.5","1.833333","22.66913"
"4","2.4","0.3","1.5","2","0.5","1.833333","22.66913"
"5","2.4","0.3","1.5","2","0.5","1.833333","22.66913"
"1","2.4","0.4","1.5","2","0.5","1.833333","22.66913"
"2","2.4","0.4","1.5","2","0.5","1.833333","22.66913"
"3","2.4","0.4","1.5","2","0.5","1.833333","22.66913"
"4","2.4","0.4","1.5","2","0.5","1.833333","22.66913"
"5","2.4","0.4","1.5","2","0.5","1.833333","22.66913"
"1","2.4","0.5","1.5","2","0.5","1.833333","22.66913"
"2","2.4","0.5","1.5","2","0.5","1.833333","22.66913"
"3","2.4","0.5","1.5","2","0.5","1.833333","22.66913"
"4","2.4","0.5","1.5","2","0.5","1.833333","22.66913"
"5","2.4","0.5","1.5","2","0.5","1.833333","22.66913"
"1","2.4","0.1","2","2","0.5","1.601959","13.67104"
"2","2.4","0.1","2","2","0.5","1.616605","14.93311"
"3","2.4","0.1","2","2","0.5","1.83896","17.81132"
"4","2.4","0.1","2","2","0.5","1.616604","14.9331"
"5","2.4","0.1","2","2","0.5","1.834173","17.72714"
"1","2.4","0.2","2","2","0.5","1.541219","15.28291"
"2","2.4","0.2","2","2","0.5","1.612298","14.99139"
"3","2.4","0.2","2","2","0.5","1.534253","14.54013"
"4","2.4","0.2","2","2","0.5","1.598864","15.74313"
"5","2.4","0.2","2","2","0.5","1.747998","17.24024"
"1","2.4","0.3","2","2","0.5","1.833333","22.66913"
"2","2.4","0.3","2","2","0.5","1.833333","22.66913"
"3","2.4","0.3","2","2","0.5","1.833333","22.66913"
"4","2.4","0.3","2","2","0.5","1.833333","22.66913"
"5","2.4","0.3","2","2","0.5","1.833333","22.66913"
"1","2.4","0.4","2","2","0.5","1.833333","22.66913"
"2","2.4","0.4","2","2","0.5","1.833333","22.66913"
"3","2.4","0.4","2","2","0.5","1.833333","22.66913"
"4","2.4","0.4","2","2","0.5","1.833333","22.66913"
"5","2.4","0.4","2","2","0.5","1.833333","22.66913"
"1","2.4","0.5","2","2","0.5","1.833333","22.66913"
"2","2.4","0.5","2","2","0.5","1.833333","22.66913"
"3","2.4","0.5","2","2","0.5","1.833333","22.66913"
"4","2.4","0.5","2","2","0.5","1.833333","22.66913"
"5","2.4","0.5","2","2","0.5","1.833333","22.66913"
"1","1.2","0.1","0","0","1","0.424241","1.444795"
"2","1.2","0.1","0","0","1","0.5102528","1.609368"
"3","1.2","0.1","0","0","1","0.6719875","1.615026"
"4","1.2","0.1","0","0","1","0.3305866","1.435033"
"5","1.2","0.1","0","0","1","0.6540895","1.605538"
"1","1.2","0.2","0","0","1","0.6601475","1.660734"
"2","1.2","0.2","0","0","1","0.5999951","1.566007"
"3","1.2","0.2","0","0","1","0.6601486","1.660728"
"4","1.2","0.2","0","0","1","0.6555952","1.65633"
"5","1.2","0.2","0","0","1","0.660147","1.660729"
"1","1.2","0.3","0","0","1","1.833333","22.66913"
"2","1.2","0.3","0","0","1","1.833333","22.66913"
"3","1.2","0.3","0","0","1","1.833333","22.66913"
"4","1.2","0.3","0","0","1","1.833333","22.66913"
"5","1.2","0.3","0","0","1","1.833333","22.66913"
"1","1.2","0.4","0","0","1","1.833333","22.66913"
"2","1.2","0.4","0","0","1","1.833333","22.66913"
"3","1.2","0.4","0","0","1","1.833333","22.66913"
"4","1.2","0.4","0","0","1","1.833333","22.66913"
"5","1.2","0.4","0","0","1","1.833333","22.66913"
"1","1.2","0.5","0","0","1","1.833333","22.66913"
"2","1.2","0.5","0","0","1","1.833333","22.66913"
"3","1.2","0.5","0","0","1","1.833333","22.66913"
"4","1.2","0.5","0","0","1","1.833333","22.66913"
"5","1.2","0.5","0","0","1","1.833333","22.66913"
"1","1.2","0.1","0.5","0","1","0.6955838","1.615945"
"2","1.2","0.1","0.5","0","1","0.4096632","1.261178"
"3","1.2","0.1","0.5","0","1","0.6778833","1.618911"
"4","1.2","0.1","0.5","0","1","0.6962892","1.605769"
"5","1.2","0.1","0.5","0","1","0.6778768","1.617428"
"1","1.2","0.2","0.5","0","1","0.6806354","1.619178"
"2","1.2","0.2","0.5","0","1","1.621047","2.970102"
"3","1.2","0.2","0.5","0","1","0.9140073","1.193217"
"4","1.2","0.2","0.5","0","1","0.6847193","1.620274"
"5","1.2","0.2","0.5","0","1","0.6711469","1.617997"
"1","1.2","0.3","0.5","0","1","1.833333","22.66913"
"2","1.2","0.3","0.5","0","1","1.833333","22.66913"
"3","1.2","0.3","0.5","0","1","1.833333","22.66913"
"4","1.2","0.3","0.5","0","1","1.833333","22.66913"
"5","1.2","0.3","0.5","0","1","1.833333","22.66913"
"1","1.2","0.4","0.5","0","1","1.833333","22.66913"
"2","1.2","0.4","0.5","0","1","1.833333","22.66913"
"3","1.2","0.4","0.5","0","1","1.833333","22.66913"
"4","1.2","0.4","0.5","0","1","1.833333","22.66913"
"5","1.2","0.4","0.5","0","1","1.833333","22.66913"
"1","1.2","0.5","0.5","0","1","1.833333","22.66913"
"2","1.2","0.5","0.5","0","1","1.833333","22.66913"
"3","1.2","0.5","0.5","0","1","1.833333","22.66913"
"4","1.2","0.5","0.5","0","1","1.833333","22.66913"
"5","1.2","0.5","0.5","0","1","1.833333","22.66913"
"1","1.2","0.1","1","0","1","1.500421","1.711692"
"2","1.2","0.1","1","0","1","1.498569","1.711723"
"3","1.2","0.1","1","0","1","1.500422","1.718447"
"4","1.2","0.1","1","0","1","1.49857","1.745887"
"5","1.2","0.1","1","0","1","1.500422","1.711693"
"1","1.2","0.2","1","0","1","1.493577","1.787525"
"2","1.2","0.2","1","0","1","1.493576","1.795903"
"3","1.2","0.2","1","0","1","1.493631","1.795843"
"4","1.2","0.2","1","0","1","1.49368","1.787412"
"5","1.2","0.2","1","0","1","1.493639","1.750801"
"1","1.2","0.3","1","0","1","1.833333","22.66913"
"2","1.2","0.3","1","0","1","1.833333","22.66913"
"3","1.2","0.3","1","0","1","1.833333","22.66913"
"4","1.2","0.3","1","0","1","1.833333","22.66913"
"5","1.2","0.3","1","0","1","1.833333","22.66913"
"1","1.2","0.4","1","0","1","1.833333","22.66913"
"2","1.2","0.4","1","0","1","1.833333","22.66913"
"3","1.2","0.4","1","0","1","1.833333","22.66913"
"4","1.2","0.4","1","0","1","1.833333","22.66913"
"5","1.2","0.4","1","0","1","1.833333","22.66913"
"1","1.2","0.5","1","0","1","1.833333","22.66913"
"2","1.2","0.5","1","0","1","1.833333","22.66913"
"3","1.2","0.5","1","0","1","1.833333","22.66913"
"4","1.2","0.5","1","0","1","1.833333","22.66913"
"5","1.2","0.5","1","0","1","1.833333","22.66913"
"1","1.2","0.1","1.5","0","1","1.769681","16.03023"
"2","1.2","0.1","1.5","0","1","1.906545","19.02771"
"3","1.2","0.1","1.5","0","1","1.834985","17.52102"
"4","1.2","0.1","1.5","0","1","1.82655","17.41085"
"5","1.2","0.1","1.5","0","1","1.790971","16.57134"
"1","1.2","0.2","1.5","0","1","1.909774","20.36718"
"2","1.2","0.2","1.5","0","1","1.931878","20.75828"
"3","1.2","0.2","1.5","0","1","1.617264","14.69028"
"4","1.2","0.2","1.5","0","1","1.774661","17.5125"
"5","1.2","0.2","1.5","0","1","1.717832","16.35084"
"1","1.2","0.3","1.5","0","1","1.833333","22.66913"
"2","1.2","0.3","1.5","0","1","1.833333","22.66913"
"3","1.2","0.3","1.5","0","1","1.833333","22.66913"
"4","1.2","0.3","1.5","0","1","1.833333","22.66913"
"5","1.2","0.3","1.5","0","1","1.833333","22.66913"
"1","1.2","0.4","1.5","0","1","1.833333","22.66913"
"2","1.2","0.4","1.5","0","1","1.833333","22.66913"
"3","1.2","0.4","1.5","0","1","1.833333","22.66913"
"4","1.2","0.4","1.5","0","1","1.833333","22.66913"
"5","1.2","0.4","1.5","0","1","1.833333","22.66913"
"1","1.2","0.5","1.5","0","1","1.833333","22.66913"
"2","1.2","0.5","1.5","0","1","1.833333","22.66913"
"3","1.2","0.5","1.5","0","1","1.833333","22.66913"
"4","1.2","0.5","1.5","0","1","1.833333","22.66913"
"5","1.2","0.5","1.5","0","1","1.833333","22.66913"
"1","1.2","0.1","2","0","1","1.966798","20.07885"
"2","1.2","0.1","2","0","1","1.93844","19.42654"
"3","1.2","0.1","2","0","1","1.848751","17.97116"
"4","1.2","0.1","2","0","1","1.939164","19.55536"
"5","1.2","0.1","2","0","1","1.863249","18.25334"
"1","1.2","0.2","2","0","1","1.744561","17.17904"
"2","1.2","0.2","2","0","1","1.831884","18.54743"
"3","1.2","0.2","2","0","1","1.914842","20.75512"
"4","1.2","0.2","2","0","1","1.813403","18.00345"
"5","1.2","0.2","2","0","1","1.781198","17.8047"
"1","1.2","0.3","2","0","1","1.833333","22.66913"
"2","1.2","0.3","2","0","1","1.833333","22.66913"
"3","1.2","0.3","2","0","1","1.833333","22.66913"
"4","1.2","0.3","2","0","1","1.833333","22.66913"
"5","1.2","0.3","2","0","1","1.833333","22.66913"
"1","1.2","0.4","2","0","1","1.833333","22.66913"
"2","1.2","0.4","2","0","1","1.833333","22.66913"
"3","1.2","0.4","2","0","1","1.833333","22.66913"
